Developer,Publisher,IP,Date,Gap,PlayerType,PriceMax,PriceMin,Rawg,Chinese,French,Spanish,Japanese,Korean,Russian,Turkish,Portuguese,Polish,Action,ActionAdventure,Role-Playing,Strategy,Adventure,First-Person,Fighting,Puzzle,Arcade,Sci-Fi,Open-world,Survival,PC,PS4,XBOX,NS,Youtube,Twitch,MCUserScore,MCCriticScore,MCUserRatings,MCMediaRatings,SteamCCU,SteamComments,SteamFollowers,Douban,Google Trends,IsFamous
0,0,0,41765,1517,0,15,4,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,117781509.9,0,0,0,439,24,6.9,72,15,11,8,197,1480,,0.03,0
0,0,0,42016,1266,1,7,2.37,124,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157166845,0,0,0,709010,21,7.1,65,14,11,179,79,3774,,0.01,0
0,2,0,41830,1452,0,10,2,198,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126938461.9,0,0,0,336,142,7.4,63,37,9,7,140,1039,2,0.03,0
1,2,0,41591,1452,0,5,1,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96335043.96,0,0,0,479,415,5.5,62,34,16,5,379,367,,0.11,0
0,0,0,42052,1230,0,20,8,59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,163782890.7,21847572,13119428,0,31153,1077,6.6,59,8,7,3,47,158,,,0
0,0,0,42948,782,0,30,24,7,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65537428,0,0,908,308,6.6,65,15,9,0,0,0,,0.01,0
2,2,0,42962,768,0,20,8,37,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,66220082,0,0,1383,60,7.2,72,37,57,0,0,0,2,0.04,1
1,1,0,41894,1388,0,20,19.99,116,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,136634310.1,0,0,0,114,2221,7.6,71,23,9,17,740,7816,0,0,1
4,4,2,43718,54,1,59.99,45,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103083398,0,0,492,123,4.2,59,11,12,0,0,0,2,0.01,1
0,6,0,42685,597,0,15,4,194,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,336251030.6,0,0,0,8613,1243,7.7,80,74,15,18,429,3770,2,,0
5,5,0,43166,116,0,10,2.99,209,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,576716345.1,0,0,0,23401,37133,6.8,81,69,24,163,1328,11780,94,0.1,1
0,1,0,42576,706,0,16,10,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297304882.6,0,0,0,895,31444,7.2,81,22,30,14,572,9297,6,0.03,0
0,6,0,42926,356,1,15,5,78,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,440945253.1,0,0,0,5414,10099,6.9,81,16,14,64,474,10112,2,0.07,0
5,5,0,42493,789,0,15,14.99,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270645550.7,43351173,0,0,979,4462,6.6,75,8,11,2,26,1465,8,0.02,0
0,0,0,41843,1439,0,10,2,101,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128851770.6,0,0,0,687,16,5.8,65,19,15,62,169,1403,,0.24,0
0,3,0,42934,796,0,2,1.99,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,444919131.9,64854774,0,0,15672,9459,6.9,69,20,18,2,10,106,,0.63,0
1,3,0,42187,1095,0,25,24.99,69,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,191111031.3,0,0,0,290,211,5.3,57,8,7,8,625,4334,,0.04,0
1,0,0,41668,1614,0,14.99,14.99,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105307387.8,0,0,0,636,260,7,74,23,4,9,689,3933,2,0.05,0
3,3,0,43133,149,2,30,10,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,555867561.9,74558213,0,0,2525,2075,7.5,84,46,18,66,505,3223,,0.03,0
0,0,0,42647,635,0,20,5,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,322137406.4,50860367,0,0,205,15108,5.8,48,5,7,41,226,855,,0,0
0,0,0,42857,425,0,15,14.99,289,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,408082495.4,61100177,34040573,0,260,1187,5,78,6,16,10,150,708,2,0.01,0
0,6,0,42388,894,0,20,0.49,154,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,240254011.3,0,0,0,5766,1533,7.3,59,11,9,474,695,754,7,0,0
1,3,0,42948,334,0,15,1.5,238,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,451957972,0,0,0,5539,17740,7.3,64,25,25,360,1128,10256,2,0.96,0
0,3,0,43139,143,0,20,10,52,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,559602547.2,74850779,0,0,908,1873,6.3,68,4,12,22,474,27224,2,0.03,0
0,3,0,42439,843,0,20,10,22,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,254573240.8,0,0,0,296,471,7,78,8,10,15,312,5151,16,0.01,0
5,5,0,42485,797,0,15,9,68,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,268203252.9,0,0,0,6504,17111,7.5,71,16,11,50,604,12393,137,1.428571429,1
0,2,0,41884,1398,0,10,0.99,57,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,135072897.9,0,0,0,433,107,6.9,68,13,9,7,256,1532,,0.05,0
1,1,0,42544,1186,1,10,3,26,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,286735131.6,45837984,0,0,390,1259,4.5,31,70,22,3,35,389,,0,0
0,0,0,42668,1062,0,20,2,62,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,329863734.1,51884348,0,0,1221,1322,7.1,63,24,15,95,759,13406,5,0.02,0
1,1,0,42873,409,0,20,19.99,68,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,415482372,61880353,34456397,3579385,4224,10558,8.5,78,40,42,33,562,14938,15,0.02,1
0,0,0,42773,509,0,15,3,110,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,371300695.9,0,0,0,1932,31826,7.1,61,22,14,58,617,25748,2,0.04,0
0,1,1,42965,317,0,24.99,11,5,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,460651843.8,0,0,0,481,35335,3.7,55,6,6,63,669,5671,0,0.06,0
0,0,0,41388,317,0,15,14.99,177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76116695.39,0,0,0,272,67,7.6,80,12,4,2,220,412,2,0.12,0
5,5,0,42479,803,0,5.99,2.39,55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,266385705.3,0,0,0,134629,2174,7.7,50,33,5,15,1149,4316,0,0.59,0
9,9,0,41488,803,0,10,2.49,169,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85494608.15,0,0,0,4853,847,7.4,67,26,6,6,199,727,2,0.17,0
0,0,0,42662,620,0,4.99,4.99,173,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,327637884.3,0,0,0,423,,7.8,66,19,4,200,328,2433,2,0,0
0,0,0,41618,1664,0,15,14.99,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99392507.61,0,0,0,263,2073,7.6,78,26,11,6,277,2092,0,0.05,1
0,9,0,42474,808,0,15,3,271,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,264880300.3,0,0,0,542,3819,7.2,79,23,10,37,334,4018,6,0.07,0
1,1,0,42565,717,0,20,10,22,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,293629195.2,46861965,0,0,195,508,6.7,67,11,8,3,83,940,,0.01,0
0,0,0,42152,1130,0,10,9.99,97,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,183624884.4,0,0,0,135,6,7.3,73,4,9,3,273,733,,0,0
0,6,0,42418,864,0,10,5,181,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,248578625,0,0,0,600,4935,6.8,78,8,10,390,458,2636,2,0.01,0
1,2,0,41906,1376,0,15,4,140,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138531347,0,0,0,561,614,6.9,75,16,20,3,150,940,,0.01,1
0,0,0,42270,1012,0,6.99,4.19,253,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,210078962.1,0,0,0,950,897,6.8,76,10,5,122,436,2911,2,0.1,0
0,0,0,42313,969,0,5,4.99,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,220618515.7,34574193,0,0,176,336,1.7,15,27,4,2,16,229,,0.01,1
1,1,0,43182,100,1,22,10,18,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,587098590.8,76947502,42486998,17096590,915,5255,7.6,65,71,21,122,1552,27256,14,0.01,0
0,0,0,42633,649,0,13,1.94,190,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,317085268.8,50177713,0,0,15865,3367,7.1,80,8,5,11,479,4991,0,,0
0,6,0,42629,653,0,10,5,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315656107.8,0,0,0,580,2898,6.6,69,9,7,99,545,4244,2,0.01,0
0,3,0,42311,971,0,10,2,143,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,220117021.9,34476671,0,0,1114,137,5.8,63,11,15,4,167,3312,0,,0
6,6,0,42444,838,0,20,4,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,256021263.8,40961884,0,0,534,,6.4,57,11,11,4,33,782,0,0.01,0
0,0,0,42380,1392,0,15,15,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37841180,0,0,153,97,6.2,71,33,4,0,0,0,,0.01,0
0,0,0,43711,61,0,7.99,4,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,102742071,0,0,60,201,5.5,73,14,4,0,0,0,2,0,0
0,0,0,43180,550,1,20,20,7,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76849980,0,0,51277,,3.2,61,9,12,0,0,0,,0.28,0
3,3,0,43242,40,0,12,7,29,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,627687392.4,79873162,0,19721290,645,5342,9,73,8,14,16,1177,8482,109,,1
0,0,0,42509,773,0,15,1,244,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,275595657.9,0,24996401,0,,2077,7.2,67,20,14,14,473,5531,12,,0
1,1,0,43202,80,0,25,10,124,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,600334045.9,77922722,43006778,17971490,82101,3955,8.1,77,71,12,665,1180,23341,7,0.09,1
0,0,0,41477,80,0,30,,155,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,84410061.16,0,0,0,142,21,5.9,41,40,5,3,280,365,,0.07,0
2,2,0,42052,1230,0,10,2,164,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,163782890.7,0,0,0,166,17,5.9,62,18,9,5,416,1557,,0,0
0,0,0,42572,710,0,10,2,125,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295963085.3,0,0,0,233,428,7.5,79,13,13,29,474,5897,6,0,1
0,0,0,43153,129,0,9.99,7,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568413341.8,0,0,0,445,5974,7.8,74,13,6,67,759,8413,46,0.01,1
2,2,0,41902,1380,0,20,5,54,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,137896153.3,0,0,0,36780,154,5.5,52,22,10,13,469,6942,,0.07,0
1,1,1,42018,1264,0,20,6,245,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157527435.9,0,0,0,219,26,7.7,78,22,8,32,170,4181,,0.01,0
3,7,0,41719,1563,0,30,6,141,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,111695356.8,0,0,0,4729,329,6,49,43,7,28,326,3170,99,0.19,1
0,0,0,41747,1535,0,6.99,1.39,166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115362247.2,0,0,0,54,46,6.5,75,17,5,4,142,463,0,0,0
6,5,0,41912,1818,1,10,4.5,57,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15021032,0,0,780,927,6,53,84,31,0,0,0,1,0.13,1
0,0,0,42343,1429,0,9.99,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36037023,0,0,12912,313,5.5,80,8,6,0,0,0,,0,0
0,0,0,42459,823,0,16,15.99,92,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260413895.1,41693299,0,0,1038,928,7.5,80,15,8,7,350,4973,1,0.02,0
2,2,0,42564,718,1,10,0.99,85,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,293297256.9,0,0,0,986,2382,6.5,63,11,17,8,318,3489,1,0.02,0
0,0,0,41671,1611,0,9.99,9.99,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105673038,0,0,0,265,140,6.2,83,21,5,5,384,1309,1,0.02,0
0,0,0,43018,264,0,12,10,173,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,488820716.8,68950698,0,0,63017,29580,7.4,79,17,24,245,930,22628,11,,1
0,0,0,42241,1041,0,25,7,128,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,203250965.3,31063401,0,0,886,759,7.1,55,12,13,8,351,2865,29,0.03,0
0,2,0,42474,808,0,15,14.99,216,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,264880300.3,0,0,0,329,1588,7.8,69,12,8,7,248,3858,1,0,0
0,6,0,41834,1448,0,13,2,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,127524189.7,0,0,0,,44,5.1,49,10,21,3,336,433,,,0
0,0,0,42059,1223,0,15,5,137,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,165100650.5,22188899,13301351,0,480,339,5.7,59,22,19,7,348,7285,,0.03,1
0,0,0,43005,277,1,10,2.49,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481759109.6,68316805,0,0,115,24640,5.9,56,21,18,11,115,1253,,0.01,1
5,5,0,41445,277,0,5,2,294,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,81331046.95,0,0,0,1083,69916,7.5,70,63,31,7,314,1596,1,0.04,0
0,0,0,42656,1074,0,15,3,7,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51299216,0,0,1197,9,4.3,40,20,18,0,0,0,,0.01,1
0,0,0,42500,782,1,15,14.99,138,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,272800416.2,0,0,0,461,437,7.3,74,7,15,5,145,5866,,0.01,0
1,1,0,41549,782,0,9,4,70,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,91761162.41,0,0,0,398,13,2.7,43,26,9,6,243,428,,0.1,0
2,2,0,42520,762,0,24.99,4,93,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,279050171.8,0,0,0,495,,6.1,53,23,8,27,245,5528,1,0.02,0
1,1,0,42110,1172,0,6,1,120,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,175019903.3,0,0,0,291,129,5.6,68,10,17,8,486,1725,1,0,0
0,0,0,42347,935,0,2.99,1,67,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,229317090.7,0,0,0,37323,7,8.5,55,8,6,805,67,361,,0,0
4,4,1,43053,677,0,50,15,15,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70657333,0,0,741,101,6.6,73,14,17,0,0,0,1,0,1
2,2,0,41943,1339,0,30,11.99,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,144544362.5,0,0,0,654,141,6.6,62,13,8,72,368,7653,1,0.01,0
2,2,0,42649,633,0,20,8,132,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,322865545,50957889,0,0,11419,223,7.6,64,26,34,13,236,5851,,0.02,0
0,0,1,41577,633,0,10,3,179,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94786147.78,0,0,0,194,5,7.7,82,31,4,12,144,2743,,0,0
0,6,0,42439,843,0,10,1,99,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,254573240.8,0,0,0,68255,34720,7,68,27,14,12,466,4273,,,0
9,6,0,41571,843,0,15,4,66,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94129824.86,0,0,0,237,16,7.7,63,19,15,3,156,202,,0.02,0
3,3,0,42600,682,0,14.99,14.99,16,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,305481658.7,0,0,0,119,6795,7.7,75,6,4,12,445,14287,1,0.02,1
6,6,0,42787,495,0,20,5,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,377197137.7,57686907,0,0,656,1128,6.8,71,32,36,63,171,1875,,0.01,1
0,0,0,42507,775,0,14.99,4,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274972079.5,0,0,0,717,2079,7.9,71,9,6,16,435,6908,9,0.04,0
2,2,0,42458,1272,0,13,4,1116,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,260118771.1,41644538,23670962,0,1083,6051,8.4,75,247,24,169,4126,35835,,0.32,0
1,2,0,43070,212,0,30,,557,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,518094751,0,0,0,3359,1571,7.3,68,62,35,135,585,27487,1,0.06,0
6,6,0,42103,1179,0,10,2.49,87,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,173624657.7,0,0,0,,838,6.8,64,20,15,5,365,2515,,,0
3,3,0,42754,528,0,25,24.99,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,363442540.8,0,0,0,19007,93,7.7,75,15,9,77,462,10130,,0.02,0
0,9,0,42934,348,0,18,7,76,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,444919131.9,64854774,0,0,1049,11297,7.5,81,26,15,44,333,15784,7,0.03,1
0,0,0,42080,1202,0,15,4,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,169116533.2,23212880,13847120,0,306,423,7,74,11,17,4,204,1915,,0.01,1
0,0,0,42402,1328,0,12,5,4,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,38913922,0,0,398,10,6.4,71,8,14,0,0,0,,0,0
0,2,0,42633,1097,0,15,4,192,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,317085268.8,50177713,28219037,0,11323,4873,8.5,70,30,16,17,440,5173,1,,0
6,6,0,43055,227,1,12,3,219,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,509478549.4,70754855,39186395,0,10329,1727,6.8,72,11,10,27,477,7575,1,0.02,1
2,2,0,42144,1138,0,18,2,148,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,181954513.5,0,0,0,113,116,6.4,62,8,7,6,241,2359,1,0.01,0
2,9,0,42985,297,0,18,11,91,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,471089731.5,0,0,0,24294,24843,6.2,70,17,20,48,680,11467,,0.06,0
0,0,0,42136,1146,0,15,10,86,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,180299024.7,0,0,0,1116,3381,7.7,73,7,8,3,222,4221,,0.19,0
0,2,0,43202,80,0,20,19.99,50,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,600334045.9,0,0,0,2452,25499,7.1,74,22,23,326,547,12987,11,0.07,0
0,0,0,42502,780,0,12,11.99,95,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,273419171.8,0,24814478,0,25209,4183,6.9,57,7,7,7,256,7072,1,,0
1,2,0,41744,1538,0,15,4,132,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,114963795.8,0,0,0,534,46,6.2,54,119,40,9,236,673,1,0.02,1
0,2,0,42033,1249,0,6,1,127,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160257812.9,0,0,0,178,,4.6,56,10,8,100,85,371,,0,0
0,0,0,42801,481,0,15,7,223,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,383185242.9,58369561,0,0,429,415,7,71,11,27,6,164,1066,0,0.01,0
8,8,0,43235,47,0,40,10,65,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,622814008.8,79531835,0,0,2207,3188,6.5,58,24,40,76,652,11326,24,0.02,1
0,0,0,42094,1188,0,10,9.99,81,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,171846765.6,23895534,0,0,152,22,6.6,59,8,12,2,75,1033,,0.01,1
6,6,0,43181,101,1,40,20,7,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,586444372.9,76898741,0,0,20179,5250,4.3,46,24,11,21,236,21686,,0.16,0
0,0,0,41920,1362,0,12.99,,231,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,140777168.8,0,0,0,10111,86,8.3,58,8,6,4,0,1345,,0.01,0
0,0,0,42612,670,0,11.99,11.99,9,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,309652221.6,49153732,0,0,229,104,4,53,4,4,2,62,1106,,0,0
0,1,0,43118,164,0,18,6,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,546636569.6,0,0,0,3231,2242,7.5,74,16,16,120,535,10261,1,,0
0,0,0,42220,1510,0,15,4,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30039420,0,0,,11,6.6,68,14,8,0,0,0,,0.06,0
0,6,0,42682,600,0,12,11.99,236,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,335115127.1,52567002,0,0,308,492,4.6,67,5,7,3,307,1017,0,0.01,0
2,2,0,42094,1188,0,20,19.99,55,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,171846765.6,0,0,0,530,29,7.6,54,25,14,3,203,5390,,0.04,0
0,3,0,43236,46,0,20,6,28,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,623507931.2,0,0,0,12941,2969,5.8,65,4,9,79,437,8741,1,0.03,0
0,0,0,41586,46,0,10,2.49,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,95779042.49,0,0,0,68,19,8.2,61,11,5,32,119,384,,0,1
0,0,0,41911,1371,0,14.99,14.99,153,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139329369.3,0,0,0,280,84,5,57,11,5,3,135,1094,1,0.01,0
0,0,0,43256,26,0,9,4.49,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,637546444.8,80555816,44410184,20333720,229,33579,8,81,18,18,25,291,2119,1,0.01,1
2,2,0,42293,989,0,12.99,3,57,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,215653522.4,0,0,0,757,1345,7.8,66,6,6,9,226,1834,1,0.05,0
0,0,0,42019,1263,0,6.99,2,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,157708035.1,0,0,0,81,,7,49,8,4,22,106,573,,0,0
0,0,0,42059,1223,0,6.99,6.99,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165100650.5,0,0,0,174,5,4.8,66,4,4,2,111,754,1,0,0
3,3,0,41695,2035,0,20,10,10,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4439895,0,0,268,11,2.8,27,66,16,0,0,0,,0.04,1
0,0,0,43451,355,0,10,8,20,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,791697373.1,0,0,0,12684,29826,7.3,50,516,1,75,334,6792,,0.01,0
9,9,0,43405,325,0,15,14.99,33,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,752335860.8,87821205,0,0,20980,33907,2.9,40,180,27,10,337,10136,12,0.21,1
6,5,4,42858,424,0,30,22.49,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,408541182.2,0,0,0,2627,590,7.7,83,43,11,76,4130,10550,1375,0.01,1
0,0,0,43251,31,2,30,20,46,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,634008070.2,80312011,44280239,0,,119714,7.5,74,30,8,54,1072,13402,0,0.97,1
0,0,0,42272,1010,0,4.99,1,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,210558050.8,0,0,0,235,293,3.3,62,4,5,3,222,2020,,0.15,0
2,1,0,43039,243,0,20,5,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500442592.2,69974679,0,0,1763,1401,5.8,45,148,28,5,144,761,,0.03,1
0,0,0,41691,1591,0,4.99,0.99,115,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108142676.5,0,0,0,153,3,8,56,5,4,2,5,144,,0,0
0,0,0,42584,698,0,14.99,2,61,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300006371.9,0,0,0,10981,18594,7.4,70,9,4,10,670,10113,,0.43,0
1,6,0,43263,19,0,15,3,139,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,642532675.3,0,0,20639935,3089,6194,6.1,50,49,12,40,1426,19901,21,0.07,0
